id_pedido,id_cliente,fecha,hora,id_departamento,id_seccion,id_producto,nombre_producto,precio_unitario,cantidad,precio_total
65,420,2023-01-16,1095,3,7,61,Papel Aluminio 30m,4.2,1,4.2
65,420,2023-01-16,1095,2,4,34,Fanta Naranja 2L,3.2,1,3.2
65,420,2023-01-16,1095,2,5,44,Cerveza Artesanal 500ml,6.5,2,13.0
66,978,2024-06-30,1578,2,4,36,Agua Mineral 1.5L,1.2,1,1.2
66,978,2024-06-30,1578,2,4,37,Jugo de Naranja 1L,4.5,2,9.0
66,978,2024-06-30,1578,2,4,39,Te Helado 1.5L,3.1,1,3.1
66,978,2024-06-30,1578,4,9,72,Crema Facial 50ml,15.9,1,15.9
66,978,2024-06-30,1578,4,9,73,Protector Solar 100ml,12.5,1,12.5
66,978,2024-06-30,1578,4,9,79,Serum Vitamina C 30ml,22.5,3,67.5
67,455,2024-10-10,1005,1,1,1,Leche Entera 1L,2.5,1,2.5
67,455,2024-10-10,1005,1,10,26,Pan Integral 500g,2.8,1,2.8
67,455,2024-10-10,1005,1,1,4,Mantequilla 250g,4.5,1,4.5
67,455,2024-10-10,1005,1,1,8,Queso Fresco 300g,5.2,1,5.2
67,455,2024-10-10,1005,2,4,38,Agua Con Gas 1L,1.8,2,3.6
68,180,2023-07-04,1148,2,5,40,Cerveza Lager 6pack,8.9,1,8.9
68,180,2023-07-04,1148,2,4,32,Coca Cola 2L,3.5,1,3.5
68,180,2023-07-04,1148,3,7,58,Servilletas 200 unidades,2.4,1,2.4
68,180,2023-07-04,1148,1,3,19,Tomates kg,4.2,1,4.2
68,180,2023-07-04,1148,1,3,20,Cebollas kg,1.8,3,5.4
68,180,2023-07-04,1148,1,3,23,Zanahorias kg,2.2,3,6.6
68,180,2023-07-04,1148,1,10,30,Tostadas 300g,2.9,2,5.8
69,453,2023-06-11,951,4,9,76,Crema Antiarrugas 50ml,25.8,1,25.8
69,453,2023-06-11,951,2,4,39,Te Helado 1.5L,3.1,1,3.1
70,866,2023-09-14,1735,2,4,36,Agua Mineral 1.5L,1.2,4,4.8
70,866,2023-09-14,1735,2,4,37,Jugo de Naranja 1L,4.5,1,4.5
70,866,2023-09-14,1735,2,4,39,Te Helado 1.5L,3.1,4,12.4
70,866,2023-09-14,1735,4,8,67,Pasta Dental 100ml,3.5,2,7.0
70,866,2023-09-14,1735,4,8,70,Cepillo de Dientes,2.8,1,2.8
70,866,2023-09-14,1735,4,8,71,Enjuague Bucal 500ml,5.2,2,10.4
70,866,2023-09-14,1735,2,4,37,Jugo de Naranja 1L,4.5,2,9.0
70,866,2023-09-14,1735,1,10,27,Croissants 6 unidades,4.5,2,9.0
70,866,2023-09-14,1735,4,9,74,Maquillaje Base 30ml,18.9,1,18.9
70,866,2023-09-14,1735,2,4,38,Agua Con Gas 1L,1.8,2,3.6
71,795,2024-05-23,1386,4,9,78,Removedor Maquillaje 200ml,7.8,2,15.6
71,795,2024-05-23,1386,2,5,46,Ron 750ml,28.9,2,57.8
71,795,2024-05-23,1386,1,10,29,Galletas Integrales 400g,3.8,2,7.6
71,795,2024-05-23,1386,1,3,25,Ajos kg,4.5,1,4.5
71,795,2024-05-23,1386,2,4,33,Pepsi 1.5L,2.9,1,2.9
71,795,2024-05-23,1386,1,3,18,Plátanos kg,2.1,2,4.2
72,932,2023-05-15,984,1,2,9,Pollo Entero kg,5.2,3,15.6
72,932,2023-05-15,984,1,3,24,Papas kg,1.9,3,5.7
72,932,2023-05-15,984,1,3,23,Zanahorias kg,2.2,4,8.8
72,932,2023-05-15,984,1,3,20,Cebollas kg,1.8,1,1.8
72,932,2023-05-15,984,2,4,32,Coca Cola 2L,3.5,3,10.5
72,932,2023-05-15,984,2,4,35,Sprite 1.5L,2.8,3,8.4
72,932,2023-05-15,984,2,4,38,Agua Con Gas 1L,1.8,1,1.8
72,932,2023-05-15,984,1,3,22,Naranjas kg,2.8,1,2.8
72,932,2023-05-15,984,2,4,33,Pepsi 1.5L,2.9,2,5.8
73,742,2023-08-20,2185,2,4,32,Coca Cola 2L,3.5,2,7.0
73,742,2023-08-20,2185,2,4,35,Sprite 1.5L,2.8,1,2.8
73,742,2023-08-20,2185,2,4,38,Agua Con Gas 1L,1.8,2,3.6
74,689,2024-04-10,1554,2,4,34,Fanta Naranja 2L,3.2,1,3.2
74,689,2024-04-10,1554,4,9,75,Lápiz Labial,8.5,2,17.0
74,689,2024-04-10,1554,3,6,49,Suavizante 900ml,3.5,3,10.5
74,689,2024-04-10,1554,3,6,48,Detergente Líquido 1L,4.8,1,4.8
74,689,2024-04-10,1554,1,2,14,Costillas de Res kg,18.4,2,36.8
74,689,2024-04-10,1554,1,10,30,Tostadas 300g,2.9,2,5.8
75,932,2024-10-12,1750,3,6,53,Limpiador Multiuso 500ml,2.6,3,7.8
75,932,2024-10-12,1750,1,2,15,Salchichas kg,6.8,1,6.8
75,932,2024-10-12,1750,1,3,18,Plátanos kg,2.1,1,2.1
75,932,2024-10-12,1750,1,1,6,Yogur Griego 400g,4.8,1,4.8
76,398,2024-07-04,1077,1,3,19,Tomates kg,4.2,1,4.2
76,398,2024-07-04,1077,1,3,20,Cebollas kg,1.8,4,7.2
76,398,2024-07-04,1077,1,3,23,Zanahorias kg,2.2,1,2.2
76,398,2024-07-04,1077,2,4,36,Agua Mineral 1.5L,1.2,1,1.2
76,398,2024-07-04,1077,2,4,37,Jugo de Naranja 1L,4.5,1,4.5
76,398,2024-07-04,1077,2,4,39,Te Helado 1.5L,3.1,4,12.4
76,398,2024-07-04,1077,1,2,13,Pechuga de Pollo kg,8.7,3,26.1
76,398,2024-07-04,1077,3,7,63,Papel Encerado 25m,3.6,1,3.6
76,398,2024-07-04,1077,4,9,79,Serum Vitamina C 30ml,22.5,1,22.5
77,368,2024-07-11,2120,1,1,2,Yogur Natural 500g,3.2,2,6.4
77,368,2024-07-11,2120,1,10,30,Tostadas 300g,2.9,2,5.8
78,52,2024-09-03,843,2,4,32,Coca Cola 2L,3.5,1,3.5
78,52,2024-09-03,843,1,3,17,Manzanas Rojas kg,3.4,3,10.2
78,52,2024-09-03,843,4,9,73,Protector Solar 100ml,12.5,2,25.0
79,833,2024-08-23,1242,2,5,43,Vodka 750ml,25.9,2,51.8
79,833,2024-08-23,1242,1,3,19,Tomates kg,4.2,1,4.2
79,833,2024-08-23,1242,4,9,77,Mascarilla Facial,4.9,1,4.9
79,833,2024-08-23,1242,1,1,1,Leche Entera 1L,2.5,1,2.5
79,833,2024-08-23,1242,2,4,36,Agua Mineral 1.5L,1.2,1,1.2
80,135,2024-11-07,852,1,2,10,Carne Molida kg,12.5,1,12.5
80,135,2024-11-07,852,1,3,19,Tomates kg,4.2,2,8.4
80,135,2024-11-07,852,1,3,25,Ajos kg,4.5,2,9.0
80,135,2024-11-07,852,2,5,40,Cerveza Lager 6pack,8.9,2,17.8
80,135,2024-11-07,852,2,4,32,Coca Cola 2L,3.5,1,3.5
80,135,2024-11-07,852,3,7,58,Servilletas 200 unidades,2.4,2,4.8
80,135,2024-11-07,852,2,4,34,Fanta Naranja 2L,3.2,2,6.4
81,516,2023-04-22,1725,1,3,19,Tomates kg,4.2,1,4.2
81,516,2023-04-22,1725,1,3,20,Cebollas kg,1.8,1,1.8
81,516,2023-04-22,1725,1,3,23,Zanahorias kg,2.2,1,2.2
81,516,2023-04-22,1725,2,4,32,Coca Cola 2L,3.5,2,7.0
81,516,2023-04-22,1725,2,4,35,Sprite 1.5L,2.8,1,2.8
81,516,2023-04-22,1725,2,4,38,Agua Con Gas 1L,1.8,3,5.4
82,330,2023-03-17,965,3,6,50,Jabón en Polvo 1kg,5.2,2,10.4
82,330,2023-03-17,965,3,6,55,Blanqueador 1L,2.8,1,2.8
82,330,2023-03-17,965,3,7,62,Bolsas de Basura 50 unidades,3.9,2,7.8
82,330,2023-03-17,965,3,6,49,Suavizante 900ml,3.5,1,3.5
82,330,2023-03-17,965,4,9,77,Mascarilla Facial,4.9,2,9.8
83,899,2024-11-01,2133,1,10,28,Pan Blanco 600g,2.2,1,2.2
83,899,2024-11-01,2133,3,7,56,Papel Higiénico 12 rollos,8.5,1,8.5
83,899,2024-11-01,2133,3,7,58,Servilletas 200 unidades,2.4,1,2.4
83,899,2024-11-01,2133,1,10,30,Tostadas 300g,2.9,1,2.9
83,899,2024-11-01,2133,3,6,53,Limpiador Multiuso 500ml,2.6,1,2.6
84,384,2024-11-12,1322,3,7,61,Papel Aluminio 30m,4.2,1,4.2
84,384,2024-11-12,1322,1,2,9,Pollo Entero kg,5.2,1,5.2
85,763,2024-03-18,997,1,3,17,Manzanas Rojas kg,3.4,2,6.8
86,576,2024-08-23,1950,3,6,50,Jabón en Polvo 1kg,5.2,1,5.2
86,576,2024-08-23,1950,3,6,55,Blanqueador 1L,2.8,1,2.8
86,576,2024-08-23,1950,3,7,62,Bolsas de Basura 50 unidades,3.9,2,7.8
86,576,2024-08-23,1950,1,1,7,Crema de Leche 200ml,2.8,1,2.8
86,576,2024-08-23,1950,2,4,37,Jugo de Naranja 1L,4.5,1,4.5
86,576,2024-08-23,1950,4,9,77,Mascarilla Facial,4.9,3,14.7
87,377,2023-12-25,1939,1,2,10,Carne Molida kg,12.5,2,25.0
87,377,2023-12-25,1939,1,3,19,Tomates kg,4.2,2,8.4
87,377,2023-12-25,1939,1,3,25,Ajos kg,4.5,2,9.0
88,280,2023-01-30,1169,2,5,40,Cerveza Lager 6pack,8.9,1,8.9
88,280,2023-01-30,1169,2,5,44,Cerveza Artesanal 500ml,6.5,3,19.5
88,280,2023-01-30,1169,2,5,45,Vino Blanco 750ml,11.8,2,23.6
89,146,2024-02-15,942,1,1,4,Mantequilla 250g,4.5,1,4.5
89,146,2024-02-15,942,1,2,12,Chuletas de Cordero kg,22.9,1,22.9
89,146,2024-02-15,942,4,8,68,Desodorante 150ml,4.8,1,4.8
89,146,2024-02-15,942,1,10,28,Pan Blanco 600g,2.2,1,2.2
89,146,2024-02-15,942,3,6,49,Suavizante 900ml,3.5,3,10.5
89,146,2024-02-15,942,3,6,54,Jabón de Manos 300ml,2.4,2,4.8
90,162,2023-02-23,1118,1,1,7,Crema de Leche 200ml,2.8,2,5.6
90,162,2023-02-23,1118,1,2,11,Lomo de Cerdo kg,15.8,1,15.8
90,162,2023-02-23,1118,2,4,35,Sprite 1.5L,2.8,1,2.8
90,162,2023-02-23,1118,3,7,57,Toallas de Papel 6 rollos,7.2,1,7.2
91,354,2024-06-08,1033,1,3,19,Tomates kg,4.2,1,4.2
91,354,2024-06-08,1033,1,3,20,Cebollas kg,1.8,2,3.6
91,354,2024-06-08,1033,1,3,23,Zanahorias kg,2.2,1,2.2
91,354,2024-06-08,1033,1,1,6,Yogur Griego 400g,4.8,1,4.8
91,354,2024-06-08,1033,1,10,29,Galletas Integrales 400g,3.8,1,3.8
92,297,2023-05-21,1323,1,3,19,Tomates kg,4.2,1,4.2
92,297,2023-05-21,1323,1,3,20,Cebollas kg,1.8,2,3.6
92,297,2023-05-21,1323,1,3,23,Zanahorias kg,2.2,2,4.4
92,297,2023-05-21,1323,1,3,17,Manzanas Rojas kg,3.4,3,10.2
93,407,2023-12-29,947,1,1,6,Yogur Griego 400g,4.8,1,4.8
93,407,2023-12-29,947,3,7,56,Papel Higiénico 12 rollos,8.5,3,25.5
94,440,2023-11-17,1979,4,8,64,Champú 400ml,6.5,4,26.0
94,440,2023-11-17,1979,4,8,65,Acondicionador 400ml,6.8,1,6.8
94,440,2023-11-17,1979,4,8,66,Jabón Corporal 250ml,4.2,3,12.6
94,440,2023-11-17,1979,3,6,52,Desinfectante 1L,3.8,1,3.8
94,440,2023-11-17,1979,3,7,57,Toallas de Papel 6 rollos,7.2,2,14.4
94,440,2023-11-17,1979,3,6,53,Limpiador Multiuso 500ml,2.6,1,2.6
95,250,2024-03-23,1016,1,1,2,Yogur Natural 500g,3.2,1,3.2
95,250,2024-03-23,1016,1,10,30,Tostadas 300g,2.9,1,2.9
95,250,2024-03-23,1016,2,5,44,Cerveza Artesanal 500ml,6.5,2,13.0
95,250,2024-03-23,1016,1,10,29,Galletas Integrales 400g,3.8,1,3.8
96,928,2024-06-06,1197,2,5,45,Vino Blanco 750ml,11.8,1,11.8
96,928,2024-06-06,1197,1,3,19,Tomates kg,4.2,1,4.2
97,617,2023-07-22,1155,2,4,37,Jugo de Naranja 1L,4.5,2,9.0
97,617,2023-07-22,1155,1,10,27,Croissants 6 unidades,4.5,3,13.5
97,617,2023-07-22,1155,1,2,10,Carne Molida kg,12.5,2,25.0
97,617,2023-07-22,1155,1,3,19,Tomates kg,4.2,4,16.8
97,617,2023-07-22,1155,1,3,25,Ajos kg,4.5,1,4.5
97,617,2023-07-22,1155,4,9,73,Protector Solar 100ml,12.5,4,50.0
97,617,2023-07-22,1155,4,9,75,Lápiz Labial,8.5,1,8.5
97,617,2023-07-22,1155,3,7,58,Servilletas 200 unidades,2.4,1,2.4
98,647,2024-04-25,1705,1,1,2,Yogur Natural 500g,3.2,1,3.2
98,647,2024-04-25,1705,1,10,30,Tostadas 300g,2.9,1,2.9
99,852,2023-02-28,1555,2,4,32,Coca Cola 2L,3.5,1,3.5
99,852,2023-02-28,1555,2,4,35,Sprite 1.5L,2.8,3,8.4
99,852,2023-02-28,1555,2,4,38,Agua Con Gas 1L,1.8,2,3.6
99,852,2023-02-28,1555,1,1,2,Yogur Natural 500g,3.2,1,3.2
99,852,2023-02-28,1555,1,10,30,Tostadas 300g,2.9,1,2.9
100,462,2023-06-04,926,3,6,48,Detergente Líquido 1L,4.8,1,4.8
100,462,2023-06-04,926,3,6,49,Suavizante 900ml,3.5,1,3.5
100,462,2023-06-04,926,3,7,56,Papel Higiénico 12 rollos,8.5,1,8.5
100,462,2023-06-04,926,1,3,25,Ajos kg,4.5,2,9.0
101,382,2023-06-12,1545,3,6,50,Jabón en Polvo 1kg,5.2,2,10.4
101,382,2023-06-12,1545,3,6,53,Limpiador Multiuso 500ml,2.6,1,2.6
101,382,2023-06-12,1545,2,5,44,Cerveza Artesanal 500ml,6.5,2,13.0
102,338,2023-12-09,934,3,6,50,Jabón en Polvo 1kg,5.2,2,10.4
102,338,2023-12-09,934,3,6,55,Blanqueador 1L,2.8,3,8.4
102,338,2023-12-09,934,3,7,62,Bolsas de Basura 50 unidades,3.9,1,3.9
102,338,2023-12-09,934,2,4,36,Agua Mineral 1.5L,1.2,2,2.4
102,338,2023-12-09,934,2,4,37,Jugo de Naranja 1L,4.5,2,9.0
102,338,2023-12-09,934,2,4,39,Te Helado 1.5L,3.1,1,3.1
102,338,2023-12-09,934,1,2,11,Lomo de Cerdo kg,15.8,2,31.6
102,338,2023-12-09,934,4,9,75,Lápiz Labial,8.5,1,8.5
103,659,2024-07-26,1571,1,3,17,Manzanas Rojas kg,3.4,2,6.8
103,659,2024-07-26,1571,4,8,68,Desodorante 150ml,4.8,1,4.8
103,659,2024-07-26,1571,1,2,12,Chuletas de Cordero kg,22.9,1,22.9
103,659,2024-07-26,1571,3,6,55,Blanqueador 1L,2.8,4,11.2
104,197,2023-12-16,1795,1,1,2,Yogur Natural 500g,3.2,2,6.4
104,197,2023-12-16,1795,1,10,30,Tostadas 300g,2.9,2,5.8
105,678,2024-06-23,877,1,2,10,Carne Molida kg,12.5,3,37.5
105,678,2024-06-23,877,1,3,19,Tomates kg,4.2,2,8.4
105,678,2024-06-23,877,1,3,25,Ajos kg,4.5,3,13.5
105,678,2024-06-23,877,2,5,40,Cerveza Lager 6pack,8.9,1,8.9
105,678,2024-06-23,877,2,4,32,Coca Cola 2L,3.5,1,3.5
105,678,2024-06-23,877,3,7,58,Servilletas 200 unidades,2.4,1,2.4
105,678,2024-06-23,877,1,3,24,Papas kg,1.9,2,3.8
106,626,2023-09-01,1709,4,9,72,Crema Facial 50ml,15.9,1,15.9
106,626,2023-09-01,1709,4,9,73,Protector Solar 100ml,12.5,3,37.5
106,626,2023-09-01,1709,4,9,79,Serum Vitamina C 30ml,22.5,3,67.5
106,626,2023-09-01,1709,1,2,9,Pollo Entero kg,5.2,1,5.2
106,626,2023-09-01,1709,1,3,24,Papas kg,1.9,1,1.9
106,626,2023-09-01,1709,1,3,23,Zanahorias kg,2.2,1,2.2
106,626,2023-09-01,1709,1,3,20,Cebollas kg,1.8,2,3.6
106,626,2023-09-01,1709,3,7,61,Papel Aluminio 30m,4.2,4,16.8
106,626,2023-09-01,1709,1,3,25,Ajos kg,4.5,3,13.5
107,894,2024-09-11,1083,2,4,36,Agua Mineral 1.5L,1.2,1,1.2
107,894,2024-09-11,1083,2,4,37,Jugo de Naranja 1L,4.5,2,9.0
107,894,2024-09-11,1083,2,4,39,Te Helado 1.5L,3.1,1,3.1
107,894,2024-09-11,1083,3,6,50,Jabón en Polvo 1kg,5.2,3,15.6
107,894,2024-09-11,1083,3,6,55,Blanqueador 1L,2.8,1,2.8
107,894,2024-09-11,1083,3,7,62,Bolsas de Basura 50 unidades,3.9,1,3.9
108,906,2023-08-16,1723,1,1,2,Yogur Natural 500g,3.2,4,12.8
108,906,2023-08-16,1723,1,10,30,Tostadas 300g,2.9,1,2.9
108,906,2023-08-16,1723,1,10,31,Pan de Molde 700g,3.2,1,3.2
108,906,2023-08-16,1723,3,6,50,Jabón en Polvo 1kg,5.2,3,15.6
109,811,2024-10-27,1486,2,4,32,Coca Cola 2L,3.5,1,3.5
109,811,2024-10-27,1486,2,4,35,Sprite 1.5L,2.8,1,2.8
109,811,2024-10-27,1486,2,4,38,Agua Con Gas 1L,1.8,1,1.8
109,811,2024-10-27,1486,3,7,61,Papel Aluminio 30m,4.2,1,4.2
110,963,2023-06-03,1923,4,8,68,Desodorante 150ml,4.8,1,4.8
110,963,2023-06-03,1923,3,6,55,Blanqueador 1L,2.8,1,2.8
110,963,2023-06-03,1923,1,2,15,Salchichas kg,6.8,1,6.8
110,963,2023-06-03,1923,2,4,37,Jugo de Naranja 1L,4.5,2,9.0
111,65,2024-09-29,1736,2,5,42,Whisky 750ml,35.0,1,35.0
111,65,2024-09-29,1736,2,4,36,Agua Mineral 1.5L,1.2,2,2.4
111,65,2024-09-29,1736,2,4,36,Agua Mineral 1.5L,1.2,1,1.2
111,65,2024-09-29,1736,2,4,37,Jugo de Naranja 1L,4.5,1,4.5
111,65,2024-09-29,1736,2,4,39,Te Helado 1.5L,3.1,2,6.2
111,65,2024-09-29,1736,2,4,37,Jugo de Naranja 1L,4.5,1,4.5
111,65,2024-09-29,1736,1,10,27,Croissants 6 unidades,4.5,4,18.0
111,65,2024-09-29,1736,2,4,38,Agua Con Gas 1L,1.8,1,1.8
112,520,2024-06-22,1914,4,8,65,Acondicionador 400ml,6.8,3,20.4
112,520,2024-06-22,1914,4,8,71,Enjuague Bucal 500ml,5.2,1,5.2
112,520,2024-06-22,1914,1,1,3,Queso Manchego 200g,8.9,1,8.9
112,520,2024-06-22,1914,3,6,50,Jabón en Polvo 1kg,5.2,1,5.2
113,808,2023-01-17,1531,1,3,25,Ajos kg,4.5,1,4.5
113,808,2023-01-17,1531,1,3,18,Plátanos kg,2.1,1,2.1
113,808,2023-01-17,1531,1,1,6,Yogur Griego 400g,4.8,2,9.6
114,713,2024-12-02,1751,1,2,9,Pollo Entero kg,5.2,1,5.2
114,713,2024-12-02,1751,1,3,24,Papas kg,1.9,1,1.9
114,713,2024-12-02,1751,1,3,23,Zanahorias kg,2.2,1,2.2
114,713,2024-12-02,1751,1,3,20,Cebollas kg,1.8,3,5.4
114,713,2024-12-02,1751,1,1,5,Leche Descremada 1L,2.3,2,4.6
114,713,2024-12-02,1751,2,4,38,Agua Con Gas 1L,1.8,4,7.2
114,713,2024-12-02,1751,1,10,26,Pan Integral 500g,2.8,2,5.6
115,772,2023-09-17,874,2,4,36,Agua Mineral 1.5L,1.2,2,2.4
115,772,2023-09-17,874,2,4,37,Jugo de Naranja 1L,4.5,1,4.5
115,772,2023-09-17,874,2,4,39,Te Helado 1.5L,3.1,1,3.1
115,772,2023-09-17,874,2,4,35,Sprite 1.5L,2.8,1,2.8
115,772,2023-09-17,874,1,2,16,Jamón Serrano 200g,9.5,4,38.0
116,509,2023-12-14,1182,2,4,32,Coca Cola 2L,3.5,2,7.0
116,509,2023-12-14,1182,2,4,35,Sprite 1.5L,2.8,1,2.8
116,509,2023-12-14,1182,2,4,38,Agua Con Gas 1L,1.8,2,3.6
117,301,2023-07-04,1917,1,3,19,Tomates kg,4.2,2,8.4
117,301,2023-07-04,1917,1,3,20,Cebollas kg,1.8,1,1.8
117,301,2023-07-04,1917,1,3,23,Zanahorias kg,2.2,1,2.2
117,301,2023-07-04,1917,3,7,58,Servilletas 200 unidades,2.4,1,2.4
117,301,2023-07-04,1917,4,9,78,Removedor Maquillaje 200ml,7.8,2,15.6
118,446,2023-12-28,2059,1,1,2,Yogur Natural 500g,3.2,2,6.4
118,446,2023-12-28,2059,1,10,30,Tostadas 300g,2.9,1,2.9
118,446,2023-12-28,2059,2,4,36,Agua Mineral 1.5L,1.2,1,1.2
118,446,2023-12-28,2059,2,4,37,Jugo de Naranja 1L,4.5,1,4.5
118,446,2023-12-28,2059,2,4,39,Te Helado 1.5L,3.1,2,6.2
118,446,2023-12-28,2059,4,8,64,Champú 400ml,6.5,1,6.5
118,446,2023-12-28,2059,4,8,65,Acondicionador 400ml,6.8,3,20.4
118,446,2023-12-28,2059,4,8,66,Jabón Corporal 250ml,4.2,1,4.2
118,446,2023-12-28,2059,4,9,78,Removedor Maquillaje 200ml,7.8,1,7.8
119,381,2024-04-05,1559,1,2,11,Lomo de Cerdo kg,15.8,2,31.6
119,381,2024-04-05,1559,1,3,17,Manzanas Rojas kg,3.4,1,3.4
119,381,2024-04-05,1559,2,5,41,Vino Tinto 750ml,12.5,1,12.5
119,381,2024-04-05,1559,3,6,51,Lavavajillas 750ml,2.9,2,5.8
120,397,2024-05-26,1860,1,2,16,Jamón Serrano 200g,9.5,1,9.5
120,397,2024-05-26,1860,2,4,34,Fanta Naranja 2L,3.2,1,3.2
120,397,2024-05-26,1860,4,9,78,Removedor Maquillaje 200ml,7.8,1,7.8
120,397,2024-05-26,1860,3,7,58,Servilletas 200 unidades,2.4,2,4.8
120,397,2024-05-26,1860,1,10,28,Pan Blanco 600g,2.2,4,8.8
120,397,2024-05-26,1860,2,4,37,Jugo de Naranja 1L,4.5,3,13.5
120,397,2024-05-26,1860,3,7,63,Papel Encerado 25m,3.6,4,14.4
120,397,2024-05-26,1860,1,10,26,Pan Integral 500g,2.8,4,11.2
120,397,2024-05-26,1860,4,9,79,Serum Vitamina C 30ml,22.5,1,22.5
121,564,2024-12-27,932,2,4,36,Agua Mineral 1.5L,1.2,4,4.8
121,564,2024-12-27,932,2,4,37,Jugo de Naranja 1L,4.5,2,9.0
121,564,2024-12-27,932,2,4,39,Te Helado 1.5L,3.1,1,3.1
121,564,2024-12-27,932,1,2,10,Carne Molida kg,12.5,1,12.5
121,564,2024-12-27,932,1,3,19,Tomates kg,4.2,1,4.2
121,564,2024-12-27,932,1,3,25,Ajos kg,4.5,2,9.0
121,564,2024-12-27,932,1,2,16,Jamón Serrano 200g,9.5,1,9.5
122,627,2024-07-18,1065,1,2,9,Pollo Entero kg,5.2,1,5.2
123,421,2024-05-05,1876,4,9,74,Maquillaje Base 30ml,18.9,1,18.9
123,421,2024-05-05,1876,1,2,10,Carne Molida kg,12.5,1,12.5
124,478,2023-03-17,1721,2,4,36,Agua Mineral 1.5L,1.2,2,2.4
124,478,2023-03-17,1721,2,4,37,Jugo de Naranja 1L,4.5,3,13.5
124,478,2023-03-17,1721,2,4,39,Te Helado 1.5L,3.1,3,9.3
124,478,2023-03-17,1721,3,7,56,Papel Higiénico 12 rollos,8.5,2,17.0
125,166,2023-11-08,1137,3,6,52,Desinfectante 1L,3.8,1,3.8
125,166,2023-11-08,1137,3,7,57,Toallas de Papel 6 rollos,7.2,2,14.4
125,166,2023-11-08,1137,3,6,53,Limpiador Multiuso 500ml,2.6,2,5.2
125,166,2023-11-08,1137,2,5,40,Cerveza Lager 6pack,8.9,1,8.9
125,166,2023-11-08,1137,2,4,32,Coca Cola 2L,3.5,2,7.0
125,166,2023-11-08,1137,3,7,58,Servilletas 200 unidades,2.4,2,4.8
125,166,2023-11-08,1137,1,10,26,Pan Integral 500g,2.8,2,5.6
125,166,2023-11-08,1137,4,8,71,Enjuague Bucal 500ml,5.2,1,5.2
126,346,2024-10-01,2039,4,9,73,Protector Solar 100ml,12.5,3,37.5
126,346,2024-10-01,2039,1,1,6,Yogur Griego 400g,4.8,1,4.8
127,790,2023-02-16,2113,2,4,32,Coca Cola 2L,3.5,1,3.5
127,790,2023-02-16,2113,2,4,35,Sprite 1.5L,2.8,2,5.6
127,790,2023-02-16,2113,2,4,38,Agua Con Gas 1L,1.8,1,1.8
127,790,2023-02-16,2113,2,5,42,Whisky 750ml,35.0,3,105.0
127,790,2023-02-16,2113,2,4,36,Agua Mineral 1.5L,1.2,1,1.2
128,305,2024-12-02,1631,1,2,10,Carne Molida kg,12.5,1,12.5
128,305,2024-12-02,1631,1,3,19,Tomates kg,4.2,3,12.6
128,305,2024-12-02,1631,1,3,25,Ajos kg,4.5,1,4.5
128,305,2024-12-02,1631,4,8,67,Pasta Dental 100ml,3.5,4,14.0
128,305,2024-12-02,1631,4,8,70,Cepillo de Dientes,2.8,1,2.8
128,305,2024-12-02,1631,4,8,71,Enjuague Bucal 500ml,5.2,1,5.2
128,305,2024-12-02,1631,1,10,27,Croissants 6 unidades,4.5,2,9.0
128,305,2024-12-02,1631,2,5,44,Cerveza Artesanal 500ml,6.5,2,13.0
128,305,2024-12-02,1631,4,9,78,Removedor Maquillaje 200ml,7.8,1,7.8
129,126,2023-09-05,1755,1,1,1,Leche Entera 1L,2.5,1,2.5
129,126,2023-09-05,1755,1,10,26,Pan Integral 500g,2.8,4,11.2
129,126,2023-09-05,1755,1,1,4,Mantequilla 250g,4.5,3,13.5
129,126,2023-09-05,1755,3,6,50,Jabón en Polvo 1kg,5.2,3,15.6
129,126,2023-09-05,1755,4,9,79,Serum Vitamina C 30ml,22.5,2,45.0
130,782,2023-11-17,1188,4,8,67,Pasta Dental 100ml,3.5,1,3.5
130,782,2023-11-17,1188,4,8,70,Cepillo de Dientes,2.8,1,2.8
130,782,2023-11-17,1188,4,8,71,Enjuague Bucal 500ml,5.2,1,5.2
130,782,2023-11-17,1188,2,4,36,Agua Mineral 1.5L,1.2,1,1.2
130,782,2023-11-17,1188,2,4,37,Jugo de Naranja 1L,4.5,3,13.5
130,782,2023-11-17,1188,2,4,39,Te Helado 1.5L,3.1,2,6.2
130,782,2023-11-17,1188,3,6,48,Detergente Líquido 1L,4.8,1,4.8
130,782,2023-11-17,1188,3,6,49,Suavizante 900ml,3.5,2,7.0
130,782,2023-11-17,1188,3,7,56,Papel Higiénico 12 rollos,8.5,3,25.5
130,782,2023-11-17,1188,4,8,65,Acondicionador 400ml,6.8,1,6.8
130,782,2023-11-17,1188,3,7,59,Pañuelos Faciales 100 unidades,1.8,3,5.4
130,782,2023-11-17,1188,1,10,31,Pan de Molde 700g,3.2,2,6.4
131,47,2024-02-17,1549,1,2,10,Carne Molida kg,12.5,2,25.0
131,47,2024-02-17,1549,1,3,19,Tomates kg,4.2,2,8.4
131,47,2024-02-17,1549,1,3,25,Ajos kg,4.5,1,4.5
131,47,2024-02-17,1549,3,6,50,Jabón en Polvo 1kg,5.2,4,20.8
132,122,2024-11-27,2051,3,6,52,Desinfectante 1L,3.8,2,7.6
132,122,2024-11-27,2051,3,7,57,Toallas de Papel 6 rollos,7.2,1,7.2
132,122,2024-11-27,2051,3,6,53,Limpiador Multiuso 500ml,2.6,1,2.6
132,122,2024-11-27,2051,1,3,19,Tomates kg,4.2,1,4.2
